"","doc_id","sdg01","sdg02","sdg03","sdg04","sdg05","sdg06","sdg07","sdg08","sdg09","sdg10","sdg11","sdg12","sdg13","sdg14","sdg15","sdg16","sgd17","sdg","gc","gri","int","company","country","year","ctrygrp"
"1","BE0003739530_2016_SR_0.pdf",1,0,7,0,0,0,3,2,0,1,0,0,3,0,0,3,4,12,1,13,0,"BE0003739530","BE",2016,"EUR"
"2","BE0003739530_2020_IR_0.pdf",2,0,7,0,0,0,1,0,0,1,0,0,2,0,1,6,5,22,0,40,0,"BE0003739530","BE",2020,"EUR"
"3","BE0974293251_2016_SR_0.pdf",2,3,0,0,0,5,1,3,0,0,0,0,2,0,3,3,5,8,0,3,0,"BE0974293251","BE",2016,"EUR"
"4","BE0974293251_2020_IR_0.pdf",1,0,16,0,2,11,10,4,0,2,0,0,10,0,8,0,8,10,0,2,0,"BE0974293251","BE",2020,"EUR"
"5","CH0008742519_2016_SR_0.pdf",0,0,2,1,0,0,53,0,0,0,0,0,5,0,8,3,5,3,0,39,0,"CH0008742519","CH",2016,"EUR"
"6","CH0008742519_2020_SR_0.pdf",1,0,0,0,2,0,37,0,0,11,0,1,5,0,9,3,10,13,0,47,0,"CH0008742519","CH",2020,"EUR"
"7","CH0012032048_2016_IR_0.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,"CH0012032048","CH",2016,"EUR"
"8","CH0012032048_2020_IR_0.pdf",0,0,8,1,1,1,9,0,0,1,0,0,4,0,1,2,4,15,1,10,0,"CH0012032048","CH",2020,"EUR"
"9","CH0012138530_2016_SR_0.pdf",1,1,0,3,2,0,21,12,1,3,1,0,21,0,33,6,20,12,0,71,0,"CH0012138530","CH",2016,"EUR"
"10","CH0012138530_2020_SR_0.pdf",0,1,0,6,4,0,31,11,2,2,1,1,53,1,37,15,22,33,0,11,0,"CH0012138530","CH",2020,"EUR"
"11","CH0012214059_2016_SR_0.pdf",1,0,4,2,1,13,7,3,3,2,0,1,12,0,48,4,30,5,6,210,0,"CH0012214059","CH",2016,"EUR"
"12","CH0012214059_2020_IR_0.pdf",0,0,0,1,1,0,9,1,3,1,0,0,9,0,16,1,3,0,0,66,0,"CH0012214059","CH",2020,"EUR"
"13","CH0012280076_2016_IR_0.pdf",1,0,3,0,0,0,1,0,0,2,0,0,1,0,0,7,3,0,1,13,0,"CH0012280076","CH",2016,"EUR"
"14","CH0012280076_2020_IR_0.pdf",0,0,2,0,0,0,1,1,0,1,0,0,4,0,4,4,6,0,1,70,0,"CH0012280076","CH",2020,"EUR"
"15","CH0012549785_2016_SR_0.pdf",0,0,0,0,0,0,4,1,0,4,0,0,3,0,0,1,5,0,2,10,0,"CH0012549785","CH",2016,"EUR"
"16","CH0012549785_2020_IR_0.pdf",1,0,5,5,3,0,17,6,4,7,0,0,13,0,5,16,34,67,5,102,0,"CH0012549785","CH",2020,"EUR"
"17","CH0030170408_2016_IR_0.pdf",0,0,2,1,0,34,22,6,1,5,1,0,8,0,7,2,22,11,3,45,0,"CH0030170408","CH",2016,"EUR"
"18","CH0030170408_2020_IR_0.pdf",0,0,1,1,0,35,23,11,0,5,3,0,22,0,4,2,17,11,5,255,0,"CH0030170408","CH",2020,"EUR"
"19","CH0102484968_2016_SR_0.pdf",3,0,4,1,0,2,4,0,0,4,0,1,4,0,2,5,8,3,0,24,0,"CH0102484968","CH",2016,"EUR"
"20","CH0102484968_2020_SR_0.pdf",1,2,9,0,0,2,11,5,0,3,1,0,16,0,4,7,9,23,0,22,0,"CH0102484968","CH",2020,"EUR"
"21","CH0210483332_2016_SR_0.pdf",0,0,4,1,0,3,4,1,0,3,0,0,28,0,10,4,6,0,1,14,0,"CH0210483332","CH",2016,"EUR"
"22","CH0210483332_2020_SR_0.pdf",5,1,7,6,8,2,24,11,0,8,0,2,23,0,27,10,21,51,24,70,1,"CH0210483332","CH",2020,"EUR"
"23","CH0432492467_2020_SR_0.pdf",1,1,3,0,0,1,14,0,0,5,0,0,4,0,0,4,0,0,0,48,0,"CH0432492467","CH",2020,"EUR"
"24","DE0005190003_2016_SR_0.pdf",1,0,0,0,0,1,72,0,2,8,2,4,13,0,1,1,10,15,24,352,0,"DE0005190003","DE",2016,"EUR"
"25","DE0005190003_2020_IR_0.pdf",0,0,1,1,0,2,28,4,0,2,0,2,28,0,1,4,8,5,42,229,3,"DE0005190003","DE",2020,"EUR"
"26","DE0005439004_2016_SR_0.pdf",0,0,0,1,1,1,2,0,0,10,0,0,3,0,10,0,6,2,2,210,0,"DE0005439004","DE",2016,"EUR"
"27","DE0005439004_2020_IR_0.pdf",0,0,0,1,0,2,8,0,0,3,0,0,2,0,2,5,11,8,0,23,0,"DE0005439004","DE",2020,"EUR"
"28","DE0005552004_2016_SR_0.pdf",0,0,23,1,0,1,15,3,0,4,9,0,5,0,9,1,5,4,9,8,0,"DE0005552004","DE",2016,"EUR"
"29","DE0005552004_2020_SR_0.pdf",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,"DE0005552004","DE",2020,"EUR"
"30","DE0005557508_2016_GR_0.pdf",6,2,6,1,1,2,72,9,3,18,0,2,16,0,10,8,22,39,2,23,0,"DE0005557508","DE",2016,"EUR"
"31","DE0005557508_2016_SR_0.pdf",6,2,6,1,1,2,72,9,3,18,0,2,16,0,10,8,22,39,2,23,0,"DE0005557508","DE",2016,"EUR"
"32","DE0005557508_2020_GC_0.pdf",0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,2,0,0,59,0,"DE0005557508","DE",2020,"EUR"
"33","DE0005557508_2020_SR_0.pdf",0,1,1,3,2,0,53,1,1,24,0,0,28,0,5,5,24,45,2,158,0,"DE0005557508","DE",2020,"EUR"
"34","DE0005810055_2016_IR_0.pdf",0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,1,1,0,0,45,0,"DE0005810055","DE",2016,"EUR"
"35","DE0005810055_2020_GR_0.pdf",0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,"DE0005810055","DE",2020,"EUR"
"36","DE0005810055_2020_IR_0.pdf",0,0,0,2,1,0,7,6,0,2,0,3,2,0,0,6,5,27,2,17,0,"DE0005810055","DE",2020,"EUR"
"37","DE0006047004_2016_SR_0.pdf",0,0,0,0,0,1,8,1,0,2,0,0,3,0,35,3,4,0,1,18,0,"DE0006047004","DE",2016,"EUR"
"38","DE0006047004_2020_SR_0.pdf",0,0,0,0,0,10,6,1,2,1,0,1,23,0,32,3,8,1,1,200,0,"DE0006047004","DE",2020,"EUR"
"39","DE0006231004_2016_IR_0.pdf",0,1,2,1,1,4,29,2,1,10,1,0,7,0,3,3,11,0,0,33,0,"DE0006231004","DE",2016,"EUR"
"40","DE0006231004_2016_SR_0.pdf",0,1,2,1,1,4,15,1,1,9,1,0,4,0,3,2,10,0,0,26,0,"DE0006231004","DE",2016,"EUR"
"41","DE0006231004_2020_IR_0.pdf",0,0,2,1,1,5,58,4,0,11,0,1,16,0,4,2,19,0,0,105,0,"DE0006231004","DE",2020,"EUR"
"42","DE0006231004_2020_SR_0.pdf",0,0,2,1,1,5,19,3,0,11,0,1,9,0,4,2,16,0,0,103,0,"DE0006231004","DE",2020,"EUR"
"43","DE0006599905_2016_SR_0.pdf",2,0,5,5,2,11,19,5,0,21,1,2,11,0,18,0,39,20,4,21,0,"DE0006599905","DE",2016,"EUR"
"44","DE0006599905_2020_SR_0.pdf",1,0,15,1,3,10,23,2,0,6,0,3,46,0,17,4,17,16,3,63,0,"DE0006599905","DE",2020,"EUR"
"45","DE0007100000_2016_SR_0.pdf",0,0,2,2,0,2,24,0,0,3,0,0,2,0,19,3,11,61,0,38,0,"DE0007100000","DE",2016,"EUR"
"46","DE0007100000_2020_CR_0.pdf",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,"DE0007100000","DE",2020,"EUR"
"47","DE0007100000_2020_GR_0.pdf",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,43,0,"DE0007100000","DE",2020,"EUR"
"48","DE0007100000_2020_SR_0.pdf",1,0,2,0,0,1,15,7,0,9,1,4,7,0,12,2,15,19,2,188,0,"DE0007100000","DE",2020,"EUR"
"49","DE0007164600_2016_IR_0.pdf",4,1,11,1,3,0,21,7,0,1,0,1,10,0,1,10,6,19,0,24,1,"DE0007164600","DE",2016,"EUR"
"50","DE0007164600_2020_IR_0.pdf",2,1,17,3,0,0,36,9,0,5,0,1,27,0,7,14,21,34,0,33,0,"DE0007164600","DE",2020,"EUR"
"51","DE0007165631_2016_IR_0.pdf",0,0,0,1,0,0,0,5,0,1,0,1,3,0,3,1,1,0,0,10,0,"DE0007165631","DE",2016,"EUR"
"52","DE0007165631_2020_IR_0.pdf",1,0,5,1,1,1,0,4,1,1,0,2,4,0,0,2,13,6,0,4,0,"DE0007165631","DE",2020,"EUR"
"53","DE0007664039_2016_SR_0.pdf",2,0,0,0,0,4,9,4,0,7,6,1,5,0,21,6,35,15,1,19,0,"DE0007664039","DE",2016,"EUR"
"54","DE0007664039_2020_SR_0.pdf",0,0,2,1,2,0,16,3,0,8,1,1,11,0,6,2,8,22,2,112,0,"DE0007664039","DE",2020,"EUR"
"55","DE0008404005_2016_SR_0.pdf",8,1,3,4,4,2,40,5,2,43,0,0,44,0,2,7,29,16,5,31,0,"DE0008404005","DE",2016,"EUR"
"56","DE0008404005_2020_GR_0.pdf",0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,135,0,"DE0008404005","DE",2020,"EUR"
"57","DE0008404005_2020_SR_0.pdf",2,1,56,3,7,1,48,3,1,7,2,0,161,0,7,3,37,44,11,68,0,"DE0008404005","DE",2020,"EUR"
"58","DE000A0D9PT0_2016_SR_0.pdf",0,0,0,2,1,4,11,2,0,17,0,0,10,0,1,1,1,0,0,78,0,"DE000A0D9PT0","DE",2016,"EUR"
"59","DE000A0D9PT0_2020_SR_0.pdf",0,0,0,6,6,2,14,12,2,2,1,8,52,0,0,11,24,107,18,53,0,"DE000A0D9PT0","DE",2020,"EUR"
"60","DE000A1EWWW0_2016_ER_0.pdf",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"DE000A1EWWW0","DE",2016,"EUR"
"61","DE000A1EWWW0_2016_SR_0.pdf",0,0,5,0,0,3,6,2,1,0,0,1,6,0,0,2,0,0,0,0,0,"DE000A1EWWW0","DE",2016,"EUR"
"62","DE000A1EWWW0_2020_ER_0.pdf",0,0,1,0,0,0,16,0,0,0,0,0,1,0,1,2,0,0,0,0,0,"DE000A1EWWW0","DE",2020,"EUR"
"63","DE000A1EWWW0_2020_IR_0.pdf",0,0,5,0,2,0,15,2,2,2,0,2,10,0,1,4,6,3,0,5,0,"DE000A1EWWW0","DE",2020,"EUR"
"64","DE000A1ML7J1_2016_SR_0.pdf",0,0,1,0,0,2,10,0,0,7,0,0,8,0,3,0,0,0,0,270,0,"DE000A1ML7J1","DE",2016,"EUR"
"65","DE000A1ML7J1_2020_SR_0.pdf",0,0,2,0,2,1,51,1,0,14,1,0,40,0,17,1,20,12,12,72,0,"DE000A1ML7J1","DE",2020,"EUR"
"66","DE000BAY0017_2016_IR_0.pdf",0,12,5,1,0,6,18,2,0,2,0,1,3,0,11,1,15,2,20,94,0,"DE000BAY0017","DE",2016,"EUR"
"67","DE000BAY0017_2020_SR_0.pdf",5,23,2,0,3,8,13,3,0,2,0,1,37,0,49,0,19,8,11,257,0,"DE000BAY0017","DE",2020,"EUR"
"68","DE000SYM9999_2016_IR_0.pdf",3,7,8,0,0,2,0,5,1,2,0,3,1,0,48,6,5,0,0,2,0,"DE000SYM9999","DE",2016,"EUR"
"69","DE000SYM9999_2020_GR_0.pdf",2,4,7,3,1,0,17,3,1,12,0,3,22,0,63,8,17,23,10,329,0,"DE000SYM9999","DE",2020,"EUR"
"70","DE000SYM9999_2020_IR_0.pdf",1,0,10,0,0,0,2,4,2,3,0,6,18,0,22,2,16,15,0,5,0,"DE000SYM9999","DE",2020,"EUR"
"71","DK0010268606_2016_SR_0.pdf",1,0,1,1,0,0,21,3,0,1,0,1,9,0,2,6,3,13,36,12,0,"DK0010268606","DK",2016,"EUR"
"72","DK0010268606_2020_SR_0.pdf",0,0,1,4,4,0,13,12,0,4,0,9,15,0,11,5,30,0,0,26,0,"DK0010268606","DK",2020,"EUR"
"73","DK0010274414_2016_CR_0.pdf",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DK0010274414","DK",2016,"EUR"
"74","DK0010274414_2016_GC_0.pdf",0,0,2,4,1,0,2,14,0,1,0,0,5,0,0,2,8,2,0,0,0,"DK0010274414","DK",2016,"EUR"
"75","DK0010274414_2016_SR_0.pdf",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"DK0010274414","DK",2016,"EUR"
"76","DK0010274414_2020_SR_0.pdf",0,0,23,1,1,0,8,5,0,6,0,0,27,0,5,7,6,40,0,0,0,"DK0010274414","DK",2020,"EUR"
"77","DK0060336014_2016_IR_0.pdf",3,2,2,0,0,6,26,1,1,6,0,0,20,0,2,13,10,14,2,9,0,"DK0060336014","DK",2016,"EUR"
"78","DK0060336014_2020_IR_0.pdf",0,3,1,0,2,6,18,1,0,7,0,0,25,0,9,4,4,27,7,1,0,"DK0060336014","DK",2020,"EUR"
"79","ES0105046009_2016_IR_0.pdf",4,8,3,2,3,2,28,6,2,4,0,1,16,0,10,21,16,6,2,24,10,"ES0105046009","ES",2016,"EUR"
"80","ES0105046009_2020_IR_0.pdf",2,3,18,1,8,5,43,11,0,10,4,2,74,0,13,18,27,78,0,206,0,"ES0105046009","ES",2020,"EUR"
"81","ES0109067019_2016_IR_0.pdf",2,2,0,4,0,0,9,6,0,2,0,1,23,0,0,1,4,3,1,109,3,"ES0109067019","ES",2016,"EUR"
"82","ES0109067019_2020_IR_0.pdf",1,0,8,0,1,2,23,10,0,8,1,0,51,0,3,7,14,23,0,314,0,"ES0109067019","ES",2020,"EUR"
"83","ES0109067019_2020_SR_0.pdf",0,0,4,0,1,2,26,3,0,5,0,0,38,0,6,1,4,8,0,9,0,"ES0109067019","ES",2020,"EUR"
"84","ES0148396007_2016_IR_0.pdf",6,3,39,7,12,15,23,17,3,17,2,14,12,0,29,19,37,34,0,233,1,"ES0148396007","ES",2016,"EUR"
"85","ES0148396007_2020_IR_0.pdf",12,6,85,9,36,44,29,17,1,10,4,16,76,0,64,15,45,84,3,237,3,"ES0148396007","ES",2020,"EUR"
"86","ES0178430E18_2016_IR_0.pdf",2,1,6,1,4,3,61,8,14,5,2,1,42,0,15,7,20,3,0,15,1,"ES0178430E18","ES",2016,"EUR"
"87","ES0178430E18_2020_IR_0.pdf",5,1,36,0,21,3,65,7,6,11,1,1,114,0,28,9,26,64,2,139,2,"ES0178430E18","ES",2020,"EUR"
"88","ES0178430E18_2020_SD_0.pdf",2,0,1,0,4,0,9,5,1,7,0,1,17,0,7,3,24,45,0,0,0,"ES0178430E18","ES",2020,"EUR"
"89","FI4000297767_2016_SR_1.pdf",1,0,0,1,0,0,0,0,0,4,0,0,24,0,0,2,7,9,39,14,0,"FI4000297767","FI",2016,"EUR"
"90","FI4000297767_2016_SR_2.pdf",1,0,1,0,1,0,4,1,0,0,0,0,19,0,2,2,7,0,1,0,0,"FI4000297767","FI",2016,"EUR"
"91","FI4000297767_2020_SR_1.pdf",2,1,0,1,3,0,7,4,0,6,0,0,50,0,3,10,11,25,13,75,0,"FI4000297767","FI",2020,"EUR"
"92","FI4000297767_2020_SR_2.pdf",1,0,0,0,0,0,2,1,0,0,0,0,35,0,6,1,5,23,1,0,0,"FI4000297767","FI",2020,"EUR"
"93","FR0000052292_2016_SR_0.pdf",1,0,5,0,2,5,14,0,0,0,0,0,1,0,0,5,10,12,7,0,0,"FR0000052292","FR",2016,"EUR"
"94","FR0000052292_2020_IR_0.pdf",2,0,0,1,0,0,10,2,0,0,0,0,0,0,0,2,8,4,3,0,0,"FR0000052292","FR",2020,"EUR"
"95","FR0000073272_2016_IR_0.pdf",0,0,4,0,0,0,5,0,1,9,0,0,12,0,6,2,21,0,2,0,0,"FR0000073272","FR",2016,"EUR"
"96","FR0000073272_2020_IR_0.pdf",0,0,0,0,1,0,0,1,2,2,0,0,10,0,0,0,0,1,0,0,0,"FR0000073272","FR",2020,"EUR"
"97","FR0000073272_2020_IR_2.pdf",0,0,2,0,15,2,3,1,2,8,0,0,65,0,4,3,14,2,2,1,0,"FR0000073272","FR",2020,"EUR"
"98","FR0000120073_2016_IR_0.pdf",1,0,9,0,5,1,37,0,0,2,1,0,11,0,10,2,118,2,0,3,0,"FR0000120073","FR",2016,"EUR"
"99","FR0000120073_2020_IR_0.pdf",2,1,23,0,21,4,40,3,0,3,1,1,22,0,51,6,80,13,1,2,0,"FR0000120073","FR",2020,"EUR"
"100","FR0000120172_2016_IR_0.pdf",0,5,7,0,15,0,5,1,0,14,0,4,15,0,32,2,10,0,3,6,0,"FR0000120172","FR",2016,"EUR"
"101","FR0000120172_2016_SR_0.pdf",1,0,0,0,2,0,0,0,0,4,0,1,0,0,9,0,0,0,0,0,0,"FR0000120172","FR",2016,"EUR"
"102","FR0000120172_2020_IR_0.pdf",1,1,2,0,3,0,1,0,0,2,0,0,1,0,5,1,2,0,0,0,0,"FR0000120172","FR",2020,"EUR"
"103","FR0000120321_2016_GC_0.pdf",0,0,1,0,20,1,0,2,0,2,0,0,2,0,5,5,10,0,112,0,0,"FR0000120321","FR",2016,"EUR"
"104","FR0000120321_2016_IR_0.pdf",0,0,7,0,16,2,12,4,4,7,0,10,20,0,19,2,49,0,1,11,0,"FR0000120321","FR",2016,"EUR"
"105","FR0000120321_2016_SR_2.pdf",1,0,0,0,0,1,7,0,3,4,0,5,1,0,16,0,19,1,0,0,0,"FR0000120321","FR",2016,"EUR"
"106","FR0000120321_2020_CR_0.pdf",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,"FR0000120321","FR",2020,"EUR"
"107","FR0000120321_2020_GC_0.pdf",0,1,1,0,15,0,2,1,0,2,0,1,2,0,0,4,12,12,47,0,0,"FR0000120321","FR",2020,"EUR"
"108","FR0000120321_2020_IR_0.pdf",3,0,11,0,21,5,30,4,4,8,2,6,68,0,73,5,78,32,1,6,0,"FR0000120321","FR",2020,"EUR"
"109","FR0000120503_2020_IR_0.pdf",0,0,7,0,0,1,15,0,0,0,0,0,11,0,24,0,4,3,0,0,0,"FR0000120503","FR",2020,"EUR"
"110","FR0000120503_2020_SR_0.pdf",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FR0000120503","FR",2020,"EUR"
"111","FR0000120644_2016_IR_0.pdf",2,11,16,0,3,5,4,1,0,1,0,0,20,0,23,5,18,0,0,1,0,"FR0000120644","FR",2016,"EUR"
"112","FR0000120644_2020_IR_0.pdf",4,5,7,0,11,25,7,25,0,5,0,0,83,0,33,3,16,6,0,2,0,"FR0000120644","FR",2020,"EUR"
"113","FR0000120693_2016_IR_0.pdf",1,11,0,0,1,1,11,0,0,3,0,1,9,0,25,3,14,4,0,1,0,"FR0000120693","FR",2016,"EUR"
"114","FR0000120693_2020_IR_0.pdf",0,2,2,0,1,0,0,1,0,2,0,4,6,0,14,0,0,10,0,0,0,"FR0000120693","FR",2020,"EUR"
"115","FR0000120693_2020_IR_2.pdf",0,9,4,0,1,3,12,3,0,0,0,6,38,0,44,4,6,22,1,0,0,"FR0000120693","FR",2020,"EUR"
"116","FR0000121261_2016_IR_0.pdf",0,1,7,0,1,2,0,2,0,1,1,1,4,0,2,2,10,0,0,0,0,"FR0000121261","FR",2016,"EUR"
"117","FR0000121261_2020_IR_0.pdf",1,0,13,0,4,0,42,6,0,8,0,1,43,0,52,1,149,17,8,142,0,"FR0000121261","FR",2020,"EUR"
"118","FR0000121485_2016_ER_0.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FR0000121485","FR",2016,"EUR"
"119","FR0000121485_2016_SR_0.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FR0000121485","FR",2016,"EUR"
"120","FR0000121485_2020_ER_0.pdf",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FR0000121485","FR",2020,"EUR"
"121","FR0000121485_2020_IR_0.pdf",1,0,3,0,4,2,1,2,6,0,0,0,11,0,38,3,5,34,2,0,2,"FR0000121485","FR",2020,"EUR"
"122","FR0000125338_2016_ER_0.pdf",0,0,0,0,0,0,11,0,0,0,0,1,19,0,3,2,1,0,1,0,0,"FR0000125338","FR",2016,"EUR"
"123","FR0000125338_2020_IR_0.pdf",0,0,2,0,1,0,2,2,1,1,0,0,8,0,7,1,3,1,0,0,0,"FR0000125338","FR",2020,"EUR"
"124","FR0000125486_2016_IR_0.pdf",2,0,1,0,5,5,20,1,0,1,2,0,11,0,73,2,31,0,0,4,0,"FR0000125486","FR",2016,"EUR"
"125","FR0000125486_2020_IR_0.pdf",1,0,4,0,12,9,31,3,0,2,2,0,65,0,110,6,27,0,1,85,0,"FR0000125486","FR",2020,"EUR"
"126","FR0000127771_2016_IR_0.pdf",0,1,0,0,13,0,6,2,0,10,0,0,4,0,2,3,14,0,75,84,1,"FR0000127771","FR",2016,"EUR"
"127","FR0000127771_2020_IR_0.pdf",0,0,18,1,13,1,11,0,0,9,0,1,41,0,8,17,11,10,0,5,0,"FR0000127771","FR",2020,"EUR"
"128","FR0000130650_2016_IR_0.pdf",0,0,1,0,10,0,1,0,0,2,0,0,2,0,5,0,3,0,0,9,0,"FR0000130650","FR",2016,"EUR"
"129","FR0000130650_2020_IR_0.pdf",0,0,0,0,1,0,0,0,0,1,0,0,12,0,3,0,7,13,0,0,0,"FR0000130650","FR",2020,"EUR"
"130","FR0000130809_2016_IR_0.pdf",0,0,4,0,4,0,28,5,0,9,0,0,22,0,10,8,28,0,0,0,0,"FR0000130809","FR",2016,"EUR"
"131","FR0000130809_2016_SR_0.pdf",0,0,1,0,3,0,26,0,0,11,0,0,17,0,10,0,22,0,0,0,0,"FR0000130809","FR",2016,"EUR"
"132","FR0000130809_2020_IR_0.pdf",1,0,1,0,6,0,10,3,0,2,1,0,9,0,2,8,10,4,0,0,1,"FR0000130809","FR",2020,"EUR"
"133","FR0000133308_2016_IR_0.pdf",0,0,0,0,2,0,1,1,0,2,0,0,2,0,7,0,2,1,0,0,0,"FR0000133308","FR",2016,"EUR"
"134","FR0000133308_2020_IR_0.pdf",0,1,4,0,30,0,18,0,1,9,1,0,21,0,12,8,9,18,0,5,0,"FR0000133308","FR",2020,"EUR"
"135","FR0010220475_2016_SR_0.pdf",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"FR0010220475","FR",2016,"EUR"
"136","FR0010220475_2020_IR_0.pdf",5,0,19,0,2,1,27,11,0,3,10,0,45,0,6,4,153,10,8,6,0,"FR0010220475","FR",2020,"EUR"
"137","FR0010307819_2016_IR_0.pdf",13,5,9,3,9,3,41,5,1,8,1,5,17,0,16,11,28,2,1,7,1,"FR0010307819","FR",2016,"EUR"
"138","FR0010307819_2020_IR_0.pdf",2,0,25,0,12,1,40,0,0,13,1,3,34,0,13,7,24,14,1,8,0,"FR0010307819","FR",2020,"EUR"
"139","IT0000062072_2016_SR_0.pdf",1,0,8,2,0,0,7,1,0,10,1,0,15,0,0,0,3,0,0,5,0,"IT0000062072","IT",2016,"EUR"
"140","IT0000062072_2020_IR_0.pdf",2,0,4,0,0,0,10,0,0,7,1,1,59,0,17,1,12,3,0,85,6,"IT0000062072","IT",2020,"EUR"
"141","IT0000072618_2016_IR_0.pdf",1,0,0,0,0,0,2,10,0,1,0,0,2,0,0,5,3,0,0,15,4,"IT0000072618","IT",2016,"EUR"
"142","IT0000072618_2020_IR_0.pdf",0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,2,2,17,0,71,8,"IT0000072618","IT",2020,"EUR"
"143","IT0005239360_2016_IR_0.pdf",2,0,17,0,2,0,20,5,0,6,0,0,7,0,4,7,9,0,1,16,3,"IT0005239360","IT",2016,"EUR"
"144","IT0005239360_2020_IR_0.pdf",2,0,11,0,1,0,17,5,2,9,0,1,13,0,2,4,8,5,1,51,3,"IT0005239360","IT",2020,"EUR"
"145","JE00BYSS4X48_2020_SR_0.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"JE00BYSS4X48","JE",2020,"USA"
"146","JP3116000005_2016_SR_0.pdf",0,0,0,0,0,0,0,1,0,0,0,0,6,0,5,1,1,1,0,1,0,"JP3116000005","JP",2016,"JKT"
"147","JP3116000005_2020_SR_0.pdf",0,0,3,0,0,1,23,1,0,1,0,0,30,0,0,1,2,10,0,0,0,"JP3116000005","JP",2020,"JKT"
"148","JP3119600009_2016_IR_0.pdf",0,0,1,0,0,1,2,1,0,0,0,1,2,0,3,1,2,0,0,0,0,"JP3119600009","JP",2016,"JKT"
"149","JP3119600009_2016_SR_0.pdf",2,17,6,0,2,4,11,6,0,0,1,12,10,0,52,8,26,34,0,1,0,"JP3119600009","JP",2016,"JKT"
"150","JP3119600009_2020_IR_0.pdf",0,4,13,0,0,2,6,1,0,0,0,0,22,0,20,1,5,10,0,0,0,"JP3119600009","JP",2020,"JKT"
"151","JP3119600009_2020_SR_0.pdf",0,12,17,0,0,5,16,2,0,0,0,4,49,0,21,1,5,24,1,1,0,"JP3119600009","JP",2020,"JKT"
"152","JP3122400009_2016_SR_0.pdf",0,0,0,1,0,0,3,1,0,5,0,0,4,0,21,2,5,0,0,34,0,"JP3122400009","JP",2016,"JKT"
"153","JP3122400009_2020_IR_0.pdf",0,0,0,0,0,0,25,0,0,0,0,0,38,0,4,0,1,31,0,0,1,"JP3122400009","JP",2020,"JKT"
"154","JP3143600009_2016_SR_0.pdf",2,7,1,0,0,7,16,2,0,0,1,0,20,0,44,8,17,34,0,5,1,"JP3143600009","JP",2016,"JKT"
"155","JP3143600009_2020_SR_0.pdf",5,7,3,0,2,13,63,2,0,3,0,2,162,0,129,12,25,89,0,2,3,"JP3143600009","JP",2020,"JKT"
"156","JP3160400002_2016_ER_0.pdf",0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,2,5,0,0,0,"JP3160400002","JP",2016,"JKT"
"157","JP3160400002_2016_IR_0.pdf",5,0,3,0,1,5,0,3,0,0,0,1,8,0,1,4,19,13,0,1,9,"JP3160400002","JP",2016,"JKT"
"158","JP3160400002_2020_SR_0.pdf",1,0,7,0,0,5,7,5,0,0,0,1,6,0,1,5,12,16,3,1,7,"JP3160400002","JP",2020,"JKT"
"159","JP3188220002_2016_SR_0.pdf",0,0,1,0,0,3,1,0,0,0,0,0,6,0,18,2,10,1,0,3,0,"JP3188220002","JP",2016,"JKT"
"160","JP3188220002_2020_SR_0.pdf",0,0,26,0,0,0,19,0,0,0,0,0,15,0,0,2,2,6,0,3,1,"JP3188220002","JP",2020,"JKT"
"161","JP3197600004_2020_IR_0.pdf",1,0,0,0,0,1,9,0,0,1,0,0,30,0,1,2,5,12,1,6,1,"JP3197600004","JP",2020,"JKT"
"162","JP3197800000_2016_IR_0.pdf",0,0,3,0,0,0,7,3,0,1,1,0,3,0,0,3,8,4,0,0,0,"JP3197800000","JP",2016,"JKT"
"163","JP3197800000_2020_IR_0.pdf",0,0,1,0,0,1,28,3,0,0,1,1,30,0,0,1,2,26,0,2,0,"JP3197800000","JP",2020,"JKT"
"164","JP3198900007_2016_SR_0.pdf",0,0,1,0,0,3,0,3,0,1,0,1,3,0,2,3,0,0,0,0,0,"JP3198900007","JP",2016,"JKT"
